source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
0001547131182506577,0001547131182444074,0.000123,-0.000008,0.000049,-0.000001,0.000008,0.000007
0001547131182569085,0001547131182506577,-0.000007,-0.000006,-0.000002,0.000004,-0.000001,0.000003
0001547131182631583,0001547131182569085,0.000023,0.000003,-0.000008,-0.000020,-0.000008,-0.000009
0001547131182694087,0001547131182631583,0.000010,0.000001,-0.000009,-0.000009,-0.000002,0.000000
0001547131182756590,0001547131182694087,-0.000016,-0.000008,-0.000004,0.000011,0.000002,0.000007
0001547131182819093,0001547131182756590,-0.000003,0.000008,0.000006,0.000006,0.000003,-0.000004
0001547131182881597,0001547131182819093,-0.000043,0.000009,-0.000020,0.000005,-0.000001,0.000000
0001547131182944101,0001547131182881597,0.000003,0.000009,0.000001,0.000009,0.000001,-0.000001
0001547131183006604,0001547131182944101,0.000004,-0.000012,-0.000005,-0.000004,-0.000005,0.000001
0001547131183069107,0001547131183006604,-0.000020,-0.000010,-0.000005,-0.000010,0.000000,-0.000001
0001547131183131611,0001547131183069107,-0.000023,-0.000000,-0.000001,0.000013,0.000003,-0.000003
0001547131183194114,0001547131183131611,0.000001,-0.000008,-0.000001,0.000001,-0.000002,0.000002
0001547131183256618,0001547131183194114,-0.000013,0.000054,-0.000006,0.000007,-0.000002,-0.000004
0001547131183319121,0001547131183256618,-0.000010,-0.000007,-0.000001,-0.000000,-0.000001,-0.000001
0001547131183381624,0001547131183319121,0.000014,0.000008,-0.000001,-0.000014,-0.000006,-0.000006
0001547131183444128,0001547131183381624,0.000005,-0.000011,-0.000000,-0.000003,-0.000000,0.000004
0001547131183506631,0001547131183444128,0.000008,-0.000001,0.000005,0.000003,0.000005,-0.000002
0001547131183569103,0001547131183506631,-0.000004,-0.000003,-0.000001,0.000005,0.000004,0.000001
0001547131183631606,0001547131183569103,-0.000014,0.000007,-0.000008,0.000004,-0.000002,-0.000004
0001547131183694110,0001547131183631606,-0.000010,-0.000005,-0.000004,0.000010,-0.000001,0.000005
0001547131183756612,0001547131183694110,0.000010,0.000002,0.000002,-0.000008,-0.000001,0.000000
0001547131183819116,0001547131183756612,-0.000011,-0.000007,0.000004,-0.000007,0.000003,0.000001
0001547131183881619,0001547131183819116,0.000063,0.000029,0.000022,-0.000001,0.000002,-0.000006
0001547131183944123,0001547131183881619,0.000033,0.000010,0.000011,-0.000000,-0.000000,-0.000002
0001547131184006627,0001547131183944123,0.000026,0.000011,0.000005,0.000005,-0.000003,-0.000001
0001547131184069130,0001547131184006627,0.000005,0.000005,-0.000000,0.000008,-0.000001,-0.000003
0001547131184131634,0001547131184069130,0.000017,0.000019,0.000004,0.000003,0.000001,-0.000002
0001547131184194136,0001547131184131634,0.000001,0.000003,-0.000002,0.000005,0.000003,-0.000001
0001547131184256641,0001547131184194136,0.000003,-0.000005,0.000001,-0.000009,0.000002,0.000005
0001547131184319146,0001547131184256641,-0.000012,-0.000010,-0.000002,-0.000012,-0.000002,0.000002
0001547131184381647,0001547131184319146,0.000036,0.000015,0.000001,-0.000001,-0.000005,-0.000003
0001547131184444151,0001547131184381647,0.000010,0.000005,0.000004,-0.000008,0.000005,0.000001
0001547131184506654,0001547131184444151,0.000030,-0.000017,-0.000001,-0.000011,0.000007,0.000013
0001547131184569157,0001547131184506654,0.000023,0.000008,0.000000,0.000007,0.000004,0.000004
0001547131184631661,0001547131184569157,-0.000012,-0.000001,-0.000005,-0.000005,0.000003,-0.000004
0001547131184694131,0001547131184631661,0.000047,-0.000006,0.000003,-0.000007,0.000001,0.000007
0001547131184756635,0001547131184694131,-0.000031,-0.000014,-0.000009,-0.000007,0.000000,0.000003
0001547131184819138,0001547131184756635,-0.000002,0.000002,0.000002,-0.000000,0.000002,-0.000001
0001547131184881645,0001547131184819138,-0.000028,-0.000015,-0.000005,-0.000001,0.000001,0.000000
0001547131184944151,0001547131184881645,0.000001,0.000012,0.000003,0.000004,-0.000001,-0.000002
0001547131185006650,0001547131184944151,0.000019,-0.000014,-0.000011,0.000004,-0.000007,0.000003
0001547131185069151,0001547131185006650,0.000023,0.000051,0.000006,0.000005,-0.000001,-0.000005
0001547131185131654,0001547131185069151,-0.000045,-0.000002,0.000023,-0.000006,0.000005,-0.000003
0001547131185194160,0001547131185131654,-0.000013,-0.000008,-0.000001,0.000007,0.000001,0.000002
0001547131185256662,0001547131185194160,-0.000006,-0.000000,-0.000002,-0.000002,0.000000,0.000003
0001547131185319170,0001547131185256662,0.000032,0.000005,0.000014,0.000003,-0.000001,-0.000001
0001547131185381668,0001547131185319170,0.000003,0.000006,-0.000001,0.000000,-0.000002,-0.000005
0001547131185444171,0001547131185381668,0.000002,-0.000000,0.000005,0.000007,0.000006,-0.000003
0001547131185506675,0001547131185444171,0.000026,0.000010,0.000008,0.000003,0.000002,0.000003
0001547131185569179,0001547131185506675,-0.000005,-0.000017,0.000003,-0.000010,0.000000,0.000005
0001547131185631682,0001547131185569179,0.000002,0.000002,0.000001,-0.000004,-0.000003,-0.000006
0001547131185694186,0001547131185631682,-0.000096,-0.000035,-0.000036,-0.000005,0.000002,0.000002
0001547131185756689,0001547131185694186,0.000011,-0.000013,0.000005,0.000004,0.000002,0.000004
0001547131185819159,0001547131185756689,-0.000017,-0.000006,-0.000006,-0.000000,-0.000002,-0.000000
0001547131185881663,0001547131185819159,-0.000007,-0.000002,-0.000000,-0.000004,0.000002,-0.000001
0001547131185944169,0001547131185881663,-0.000005,-0.000001,0.000001,0.000000,-0.000000,-0.000001
0001547131186006670,0001547131185944169,0.000099,0.000022,0.000038,0.000006,-0.000001,0.000001
0001547131186069173,0001547131186006670,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
0001547131186131676,0001547131186069173,0.000044,0.000047,0.000018,0.000007,0.000003,-0.000004
0001547131186194179,0001547131186131676,-0.000006,0.000010,0.000006,-0.000005,0.000001,-0.000002
0001547131186256685,0001547131186194179,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0001547131186319187,0001547131186256685,0.000020,-0.000004,0.000008,-0.000007,-0.000002,0.000000
0001547131186381690,0001547131186319187,0.000025,0.000008,-0.000005,-0.000013,-0.000003,-0.000001
0001547131186444193,0001547131186381690,0.000001,0.000010,0.000000,0.000001,-0.000001,0.000000
0001547131186506697,0001547131186444193,0.000018,0.000011,-0.000004,0.000003,-0.000002,-0.000001
0001547131186569206,0001547131186506697,-0.000035,-0.000016,-0.000012,-0.000002,0.000001,0.000003
0001547131186631703,0001547131186569206,-0.000005,-0.000002,0.000000,0.000005,0.000002,-0.000000
0001547131186694207,0001547131186631703,-0.000010,-0.000006,-0.000001,-0.000007,0.000001,0.000002
0001547131186756711,0001547131186694207,0.000003,-0.000004,0.000006,0.000000,-0.000002,0.000003
0001547131186819214,0001547131186756711,0.000012,-0.000002,-0.000000,-0.000004,-0.000000,0.000001
0001547131186881717,0001547131186819214,0.000054,0.000022,0.000018,0.000000,-0.000000,-0.000008
0001547131186944189,0001547131186881717,0.000121,-0.000013,0.000058,0.000003,0.000005,-0.000002
0001547131187006693,0001547131186944189,-0.000017,-0.000009,-0.000003,0.000001,0.000001,0.000004
0001547131187069196,0001547131187006693,0.000002,0.000001,-0.000001,0.000004,-0.000002,-0.000001
0001547131187131699,0001547131187069196,0.000001,0.000004,-0.000003,0.000004,-0.000005,-0.000004
0001547131187194203,0001547131187131699,0.000089,0.000004,0.000039,0.000009,0.000002,0.000001
0001547131187256706,0001547131187194203,0.000001,0.000002,0.000002,0.000004,0.000003,0.000001
0001547131187319210,0001547131187256706,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000
0001547131187381712,0001547131187319210,0.000008,0.000005,0.000002,-0.000006,0.000001,-0.000002
0001547131187444216,0001547131187381712,0.000036,-0.000011,-0.000011,-0.000007,-0.000004,0.000001
0001547131187506719,0001547131187444216,0.000051,-0.000004,0.000017,0.000002,0.000000,0.000001
0001547131187569223,0001547131187506719,0.000011,0.000026,0.000003,0.000017,-0.000001,-0.000004
0001547131187631727,0001547131187569223,-0.000016,-0.000015,-0.000000,-0.000003,0.000004,-0.000001
0001547131187694229,0001547131187631727,0.000014,0.000009,-0.000000,-0.000002,-0.000002,-0.000002
0001547131187756734,0001547131187694229,0.000042,0.000013,0.000012,0.000002,-0.000005,-0.000000
0001547131187819237,0001547131187756734,-0.000000,-0.000013,0.000004,-0.000003,-0.000001,-0.000001
0001547131187881740,0001547131187819237,0.000015,0.000019,0.000004,0.000005,-0.000001,-0.000006
0001547131187944243,0001547131187881740,0.000007,0.000004,0.000002,0.000002,0.000002,0.000001
0001547131188006713,0001547131187944243,-0.000029,-0.000011,-0.000012,0.000008,0.000000,0.000005
0001547131188069217,0001547131188006713,0.000022,0.000019,0.000005,0.000009,-0.000000,-0.000003
0001547131188131721,0001547131188069217,-0.000015,-0.000004,0.000004,-0.000005,-0.000002,-0.000003
0001547131188194224,0001547131188131721,0.000032,-0.000015,-0.000003,-0.000011,-0.000002,-0.000001
0001547131188256727,0001547131188194224,0.000003,0.000000,-0.000001,0.000001,-0.000001,0.000005
0001547131188319230,0001547131188256727,-0.000003,-0.000003,-0.000001,-0.000002,-0.000000,0.000004
0001547131188381734,0001547131188319230,0.000003,0.000003,0.000002,0.000001,0.000001,-0.000002
0001547131188444242,0001547131188381734,0.000015,0.000002,0.000007,0.000001,0.000001,0.000001
0001547131188506741,0001547131188444242,0.000027,0.000012,0.000008,-0.000004,-0.000003,0.000000
0001547131188569244,0001547131188506741,0.000010,0.000004,-0.000001,0.000001,-0.000002,-0.000002
0001547131188631748,0001547131188569244,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000
0001547131188694251,0001547131188631748,0.000025,0.000024,0.000013,-0.000002,0.000004,-0.000003
0001547131188756763,0001547131188694251,0.000019,0.000008,0.000005,0.000005,-0.000001,0.000002
0001547131188819259,0001547131188756763,0.000014,0.000007,0.000006,0.000003,0.000000,-0.000004
0001547131188881766,0001547131188819259,0.000034,-0.000006,0.000016,0.000002,-0.000002,-0.000004
0001547131188944265,0001547131188881766,0.000008,-0.000001,-0.000003,0.000002,-0.000000,0.000001
0001547131189006770,0001547131188944265,0.000002,0.000002,-0.000000,-0.000006,-0.000002,0.000003
0001547131189069272,0001547131189006770,-0.000035,-0.000013,-0.000015,-0.000007,-0.000003,0.000001
0001547131189131743,0001547131189069272,-0.000015,-0.000008,-0.000006,0.000007,-0.000003,-0.000004
0001547131189194246,0001547131189131743,-0.000010,-0.000007,-0.000002,-0.000002,0.000003,0.000002
0001547131189256749,0001547131189194246,-0.000035,-0.000016,-0.000009,-0.000003,0.000004,0.000005
0001547131189319252,0001547131189256749,-0.000002,0.000002,0.000003,0.000009,-0.000002,-0.000002
0001547131189381756,0001547131189319252,0.000010,0.000011,0.000000,-0.000006,-0.000003,-0.000006
0001547131189444259,0001547131189381756,-0.000021,-0.000007,0.000001,-0.000000,-0.000004,0.000004
0001547131189506763,0001547131189444259,-0.000005,-0.000001,-0.000002,0.000002,-0.000001,-0.000002
0001547131189569266,0001547131189506763,0.000007,0.000003,-0.000000,0.000001,0.000003,-0.000003
0001547131189631770,0001547131189569266,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0001547131189694273,0001547131189631770,0.000052,-0.000013,0.000008,-0.000010,-0.000004,0.000006
0001547131189756777,0001547131189694273,0.000010,0.000004,0.000003,0.000001,-0.000005,-0.000001
0001547131189819280,0001547131189756777,-0.000028,0.000027,0.000007,-0.000001,0.000003,-0.000002
0001547131189881783,0001547131189819280,-0.000031,-0.000008,0.000006,0.000007,0.000011,-0.000004
0001547131189944286,0001547131189881783,0.000079,0.000003,0.000011,0.000028,-0.000007,0.000009
0001547131190006790,0001547131189944286,0.000007,-0.000015,-0.000006,-0.000009,-0.000014,0.000006
0001547131190069293,0001547131190006790,0.000019,0.000015,0.000007,-0.000008,0.000002,-0.000010
0001547131190131796,0001547131190069293,-0.000275,0.000122,-0.000103,0.000056,0.000012,-0.000018
0001547131190194305,0001547131190131796,0.000008,0.000006,0.000008,0.000035,0.000011,0.000009
0001547131190256787,0001547131190194305,0.000003,-0.000003,0.000001,-0.000014,-0.000005,-0.000000
0001547131190319279,0001547131190256787,0.000060,0.000006,-0.000022,-0.000029,-0.000030,-0.000008
0001547131190381778,0001547131190319279,-0.000005,-0.000002,-0.000001,-0.000003,-0.000001,-0.000000
0001547131190444282,0001547131190381778,0.000023,0.000012,0.000009,0.000006,0.000004,-0.000002
0001547131190506785,0001547131190444282,-0.000011,-0.000002,0.000001,0.000033,0.000014,0.000009
0001547131190569291,0001547131190506785,0.000010,0.000008,-0.000006,0.000021,-0.000005,0.000000
0001547131190631792,0001547131190569291,-0.000001,-0.000001,-0.000002,-0.000005,-0.000015,-0.000006
0001547131190694296,0001547131190631792,0.000034,0.000004,0.000004,-0.000005,-0.000002,-0.000000
0001547131190756799,0001547131190694296,-0.000008,-0.000000,0.000003,-0.000010,0.000002,0.000000
0001547131190819302,0001547131190756799,0.000033,0.000014,0.000014,-0.000004,0.000003,-0.000005
0001547131190881806,0001547131190819302,-0.000010,-0.000010,-0.000006,-0.000002,0.000001,-0.000000
0001547131190944309,0001547131190881806,-0.000033,0.000000,-0.000018,0.000011,-0.000004,0.000001
0001547131191006814,0001547131190944309,0.000002,-0.000000,0.000003,-0.000000,0.000002,0.000002
0001547131191069316,0001547131191006814,-0.000052,-0.000014,-0.000005,-0.000005,-0.000003,0.000000
0001547131191131819,0001547131191069316,-0.000009,-0.000005,0.000001,-0.000005,0.000001,0.000001
0001547131191194322,0001547131191131819,0.000009,-0.000003,-0.000006,0.000001,-0.000002,-0.000000
0001547131191256826,0001547131191194322,0.000022,0.000008,0.000008,-0.000007,-0.000005,0.000005
0001547131191319330,0001547131191256826,0.000002,-0.000005,-0.000002,-0.000006,-0.000001,0.000003
0001547131191381800,0001547131191319330,-0.000005,0.000004,0.000003,0.000011,0.000001,-0.000007
0001547131191444303,0001547131191381800,0.000005,0.000013,0.000009,-0.000000,0.000005,0.000001
0001547131191506807,0001547131191444303,0.000006,0.000024,0.000004,0.000002,0.000001,-0.000004
0001547131191569311,0001547131191506807,-0.000031,-0.000002,0.000001,-0.000003,-0.000003,0.000005
0001547131191631814,0001547131191569311,-0.000007,-0.000004,-0.000005,0.000008,-0.000003,0.000004
0001547131191694318,0001547131191631814,0.000006,0.000005,0.000001,-0.000004,0.000000,-0.000002
0001547131191756823,0001547131191694318,-0.000036,-0.000000,-0.000004,0.000004,0.000013,-0.000001
0001547131191819337,0001547131191756823,-0.000100,0.000056,-0.000041,0.000003,0.000000,0.000001
0001547131191881827,0001547131191819337,0.000001,-0.000007,-0.000013,-0.000013,-0.000014,-0.000001
0001547131191944330,0001547131191881827,-0.000005,0.000002,0.000002,0.000003,-0.000001,-0.000004
0001547131192006842,0001547131191944330,-0.000024,-0.000002,-0.000009,0.000008,0.000007,-0.000001
0001547131192069338,0001547131192006842,-0.000031,0.000011,-0.000007,-0.000009,0.000001,-0.000004
0001547131192131849,0001547131192069338,0.000061,0.000022,0.000023,0.000012,-0.000002,-0.000005
0001547131192194344,0001547131192131849,-0.000047,0.000037,-0.000075,0.000027,-0.000016,-0.000003
0001547131192256849,0001547131192194344,0.000057,0.000026,-0.000008,-0.000021,-0.000010,0.000001
0001547131192319351,0001547131192256849,0.000033,0.000012,-0.000001,-0.000015,0.000005,0.000008
0001547131192381854,0001547131192319351,0.000013,-0.000006,0.000007,-0.000005,0.000017,0.000001
0001547131192444360,0001547131192381854,0.000031,-0.000002,0.000011,-0.000013,0.000008,0.000005
0001547131192506828,0001547131192444360,-0.000056,0.000015,-0.000063,0.000020,-0.000016,0.000006
0001547131192569332,0001547131192506828,-0.000005,-0.000002,-0.000004,0.000001,-0.000002,-0.000001
0001547131192631835,0001547131192569332,0.000019,0.000002,-0.000000,0.000002,0.000006,0.000001
0001547131192694338,0001547131192631835,-0.000009,0.000010,0.000008,0.000018,0.000009,-0.000003
0001547131192756843,0001547131192694338,-0.000000,-0.000006,-0.000002,0.000000,-0.000000,0.000003
0001547131192819358,0001547131192756843,0.000010,0.000006,-0.000004,0.000004,-0.000002,-0.000002
0001547131192881848,0001547131192819358,0.000049,0.000023,0.000019,0.000000,-0.000002,-0.000003
0001547131192944353,0001547131192881848,0.000084,0.000024,0.000031,-0.000001,-0.000001,-0.000003
0001547131193006856,0001547131192944353,0.000006,0.000007,-0.000005,0.000002,-0.000001,-0.000002
0001547131193069359,0001547131193006856,-0.000021,-0.000009,-0.000005,-0.000002,0.000003,0.000004
0001547131193131863,0001547131193069359,0.000007,-0.000000,-0.000001,0.000004,0.000001,0.000002
0001547131193194366,0001547131193131863,0.000017,0.000004,0.000001,-0.000001,-0.000005,0.000001
0001547131193256870,0001547131193194366,0.000047,-0.000008,0.000005,-0.000001,-0.000009,-0.000001
0001547131193319372,0001547131193256870,-0.000002,0.000003,0.000005,-0.000008,0.000002,-0.000000
0001547131193381876,0001547131193319372,0.000001,0.000002,-0.000001,0.000009,0.000009,0.000004
0001547131193444379,0001547131193381876,0.000023,-0.000006,-0.000007,0.000005,-0.000004,0.000007
0001547131193506882,0001547131193444379,-0.000002,0.000006,-0.000002,0.000003,-0.000004,-0.000002
0001547131193569386,0001547131193506882,-0.000017,-0.000012,-0.000008,0.000007,-0.000002,-0.000002
0001547131193631857,0001547131193569386,0.000010,0.000010,0.000004,-0.000003,0.000001,0.000000
0001547131193694361,0001547131193631857,-0.000021,-0.000005,0.000006,-0.000003,0.000001,-0.000000
0001547131193756865,0001547131193694361,-0.000013,-0.000019,-0.000005,-0.000002,-0.000002,0.000001
0001547131193819368,0001547131193756865,0.000008,0.000001,-0.000008,0.000000,-0.000006,-0.000002
0001547131193881871,0001547131193819368,0.000005,0.000013,0.000006,0.000006,0.000002,0.000000
0001547131193944374,0001547131193881871,0.000031,0.000015,0.000010,0.000016,0.000008,0.000002
0001547131194006878,0001547131193944374,-0.000094,-0.000027,-0.000027,-0.000007,0.000001,0.000001
0001547131194069382,0001547131194006878,-0.000002,-0.000004,-0.000001,-0.000002,-0.000002,0.000004
0001547131194131885,0001547131194069382,0.000000,-0.000005,-0.000006,-0.000012,-0.000009,-0.000001
0001547131194194388,0001547131194131885,0.000037,0.000016,0.000007,-0.000007,-0.000003,-0.000005
0001547131194256892,0001547131194194388,0.000043,-0.000005,0.000026,0.000004,0.000006,0.000003
0001547131194319397,0001547131194256892,-0.000027,-0.000003,-0.000010,0.000008,0.000007,0.000001
0001547131194381898,0001547131194319397,0.000080,0.000024,0.000040,-0.000008,0.000002,-0.000002
0001547131194444402,0001547131194381898,0.000029,0.000013,0.000008,-0.000002,-0.000002,-0.000003
0001547131194506905,0001547131194444402,0.000012,-0.000008,-0.000002,-0.000006,-0.000004,0.000003
0001547131194569409,0001547131194506905,0.000001,-0.000003,0.000005,-0.000005,0.000001,0.000002
0001547131194631912,0001547131194569409,-0.000008,0.000003,0.000001,-0.000001,0.000003,-0.000003
0001547131194694416,0001547131194631912,-0.000002,-0.000000,-0.000000,0.000005,0.000004,-0.000001
0001547131194756886,0001547131194694416,0.000009,-0.000004,-0.000003,0.000011,-0.000004,0.000005
0001547131194819391,0001547131194756886,0.000014,0.000004,-0.000004,-0.000009,-0.000003,-0.000004
0001547131194881893,0001547131194819391,0.000004,0.000003,0.000004,-0.000004,0.000005,-0.000005
0001547131194944416,0001547131194881893,0.000076,0.000012,-0.000004,0.000004,-0.000001,0.000006
0001547131195006900,0001547131194944416,-0.000002,-0.000011,-0.000006,-0.000005,-0.000006,-0.000000
0001547131195069403,0001547131195006900,0.000000,0.000002,-0.000000,0.000000,-0.000000,-0.000004
0001547131195131907,0001547131195069403,-0.000017,-0.000010,0.000004,0.000003,0.000003,-0.000000
0001547131195194410,0001547131195131907,-0.000008,-0.000005,0.000000,-0.000009,0.000001,0.000004
0001547131195256913,0001547131195194410,0.000033,0.000024,0.000006,0.000003,-0.000001,0.000001
0001547131195319421,0001547131195256913,-0.000002,-0.000005,-0.000004,0.000005,-0.000002,-0.000004
0001547131195381920,0001547131195319421,0.000002,-0.000000,-0.000001,-0.000006,-0.000002,0.000001
0001547131195444424,0001547131195381920,-0.000009,-0.000006,-0.000004,-0.000012,0.000004,0.000006
0001547131195506927,0001547131195444424,-0.000010,-0.000009,-0.000002,-0.000007,0.000005,0.000006
0001547131195569431,0001547131195506927,0.000062,-0.000020,0.000018,-0.000005,0.000006,0.000002
0001547131195631934,0001547131195569431,0.000011,0.000007,0.000002,0.000007,-0.000005,-0.000003
0001547131195694437,0001547131195631934,-0.000005,-0.000006,-0.000000,-0.000003,-0.000002,0.000002
0001547131195756941,0001547131195694437,0.000068,-0.000037,0.000022,0.000003,0.000008,0.000007
0001547131195819444,0001547131195756941,-0.000016,0.000012,0.000006,-0.000009,0.000004,-0.000003
0001547131195881914,0001547131195819444,-0.000018,0.000006,-0.000012,-0.000002,-0.000004,-0.000001
0001547131195944423,0001547131195881914,-0.000027,0.000001,0.000009,0.000001,-0.000008,-0.000004
0001547131196006922,0001547131195944423,-0.000006,0.000011,0.000001,-0.000001,0.000001,-0.000000
0001547131196069424,0001547131196006922,-0.000015,-0.000006,0.000004,-0.000007,0.000003,0.000002
0001547131196131928,0001547131196069424,0.000057,0.000020,-0.000017,-0.000018,0.000001,0.000001
0001547131196194432,0001547131196131928,0.000009,0.000004,-0.000006,0.000007,-0.000006,0.000002
0001547131196256935,0001547131196194432,-0.000044,0.000006,0.000024,0.000008,0.000008,0.000003
0001547131196319438,0001547131196256935,-0.000018,-0.000006,0.000008,0.000007,0.000010,-0.000004
0001547131196381942,0001547131196319438,0.000076,0.000056,0.000025,0.000008,-0.000003,-0.000003
0001547131196444446,0001547131196381942,-0.000030,-0.000001,-0.000008,0.000009,-0.000018,0.000001
0001547131196506953,0001547131196444446,0.000004,0.000003,-0.000002,0.000005,-0.000007,-0.000003
0001547131196569452,0001547131196506953,-0.000001,0.000006,0.000003,0.000010,0.000005,-0.000006
0001547131196631955,0001547131196569452,0.000016,0.000006,-0.000006,-0.000004,0.000004,0.000005
0001547131196694459,0001547131196631955,0.000002,-0.000000,0.000001,-0.000002,0.000001,0.000002
0001547131196756962,0001547131196694459,-0.000005,-0.000002,-0.000002,-0.000001,-0.000002,-0.000004
0001547131196819466,0001547131196756962,-0.000012,-0.000004,-0.000006,-0.000002,-0.000001,-0.000003
0001547131196881970,0001547131196819466,-0.000004,-0.000006,0.000002,-0.000007,0.000001,0.000004
0001547131196944473,0001547131196881970,0.000013,0.000007,-0.000001,0.000002,-0.000004,0.000006
0001547131197006944,0001547131196944473,-0.000008,-0.000003,-0.000000,-0.000005,-0.000002,-0.000004
0001547131197069447,0001547131197006944,0.000026,0.000014,0.000011,-0.000002,0.000001,-0.000007
0001547131197131952,0001547131197069447,-0.000038,-0.000008,0.000003,0.000006,0.000001,0.000002
0001547131197194454,0001547131197131952,0.000000,-0.000005,0.000001,0.000002,0.000000,0.000008
0001547131197256957,0001547131197194454,0.000009,0.000007,-0.000000,0.000006,-0.000001,-0.000003
0001547131197319463,0001547131197256957,0.000007,0.000001,-0.000003,-0.000003,-0.000002,-0.000001
0001547131197381965,0001547131197319463,-0.000007,-0.000014,-0.000005,-0.000003,0.000002,0.000006
0001547131197444468,0001547131197381965,0.000004,0.000003,-0.000001,0.000008,-0.000002,0.000002
0001547131197506971,0001547131197444468,-0.000006,-0.000014,0.000002,0.000003,0.000001,-0.000001
0001547131197569474,0001547131197506971,0.000018,0.000009,0.000005,-0.000003,-0.000000,-0.000003
0001547131197631978,0001547131197569474,0.000015,0.000003,0.000000,-0.000005,-0.000002,0.000007
0001547131197694481,0001547131197631978,-0.000004,-0.000005,0.000001,-0.000001,0.000003,0.000003
0001547131197756985,0001547131197694481,-0.000012,-0.000012,0.000006,0.000009,0.000002,0.000003
0001547131197819489,0001547131197756985,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000
0001547131197881992,0001547131197819489,0.000105,0.000007,0.000041,-0.000003,0.000009,0.000003
0001547131197944495,0001547131197881992,-0.000104,-0.000038,-0.000040,-0.000005,-0.000002,0.000008
0001547131198006998,0001547131197944495,-0.000036,-0.000010,-0.000022,-0.000014,-0.000001,0.000002
0001547131198069502,0001547131198006998,0.000065,-0.000013,0.000013,0.000002,-0.000000,-0.000002
0001547131198131980,0001547131198069502,0.000003,0.000001,0.000001,-0.000004,0.000000,0.000002
0001547131198194476,0001547131198131980,-0.000017,-0.000015,0.000002,-0.000007,0.000004,0.000006
0001547131198256979,0001547131198194476,-0.000042,-0.000002,-0.000021,0.000009,-0.000005,-0.000003
0001547131198319482,0001547131198256979,0.000031,0.000008,0.000004,-0.000004,-0.000004,-0.000002
0001547131198381988,0001547131198319482,0.000003,0.000002,0.000001,-0.000002,-0.000001,0.000001
0001547131198444490,0001547131198381988,-0.000212,0.000093,-0.000040,-0.000002,0.000007,0.000004
0001547131198506992,0001547131198444490,-0.000389,0.000156,-0.000144,0.000011,-0.000014,-0.000013
0001547131198569496,0001547131198506992,0.000056,0.000017,0.000020,0.000003,-0.000002,-0.000004
0001547131198632000,0001547131198569496,0.000011,0.000007,0.000000,0.000013,-0.000007,0.000000
0001547131198694504,0001547131198632000,-0.000008,-0.000013,0.000002,0.000007,0.000001,0.000001
0001547131198757007,0001547131198694504,0.000010,0.000007,0.000008,0.000012,0.000003,-0.000010
0001547131198819510,0001547131198757007,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000
0001547131198882013,0001547131198819510,0.000064,0.000027,0.000022,0.000001,0.000002,-0.000000
0001547131198944516,0001547131198882013,-0.000128,-0.000034,-0.000043,-0.000017,0.000005,0.000006
0001547131199007022,0001547131198944516,-0.000001,-0.000001,0.000002,-0.000008,0.000002,-0.000004
0001547131199069523,0001547131199007022,0.000004,0.000005,-0.000008,0.000002,-0.000012,-0.000003
0001547131199132027,0001547131199069523,0.000007,0.000013,0.000008,0.000002,-0.000000,-0.000000
0001547131199194500,0001547131199132027,-0.000021,0.000001,0.000004,0.000019,0.000005,0.000000
0001547131199257001,0001547131199194500,0.000009,-0.000005,0.000004,0.000002,0.000001,0.000003
0001547131199319504,0001547131199257001,-0.000114,-0.000047,-0.000041,-0.000025,-0.000010,0.000000
0001547131199382008,0001547131199319504,0.000000,-0.000005,-0.000002,0.000002,-0.000002,0.000002
0001547131199444511,0001547131199382008,0.000027,0.000004,-0.000025,0.000020,-0.000020,-0.000002
0001547131199507014,0001547131199444511,0.000162,0.000020,0.000094,-0.000001,0.000008,-0.000005
0001547131199569518,0001547131199507014,-0.000012,-0.000005,0.000006,0.000025,0.000019,0.000003
0001547131199632021,0001547131199569518,-0.000000,0.000002,0.000007,-0.000003,-0.000002,-0.000006
0001547131199694525,0001547131199632021,0.000006,-0.000003,0.000005,-0.000022,-0.000007,-0.000002
0001547131199757028,0001547131199694525,-0.000030,0.000012,0.000001,-0.000018,-0.000003,-0.000001
0001547131199819531,0001547131199757028,0.000066,0.000068,0.000024,0.000006,-0.000004,-0.000005
0001547131199882035,0001547131199819531,-0.000030,0.000016,-0.000002,0.000007,0.000004,-0.000005
0001547131199944539,0001547131199882035,0.000014,0.000025,0.000009,0.000001,0.000014,-0.000003
0001547131200007043,0001547131199944539,-0.000014,-0.000011,-0.000001,0.000002,-0.000004,-0.000001
0001547131200069545,0001547131200007043,0.000007,-0.000012,-0.000005,-0.000005,-0.000007,0.000003
0001547131200132048,0001547131200069545,0.000018,-0.000007,-0.000017,-0.000009,0.000007,0.000003
0001547131200194552,0001547131200132048,-0.000009,-0.000001,-0.000007,0.000020,-0.000005,0.000003
0001547131200257055,0001547131200194552,0.000087,0.000039,0.000007,-0.000002,0.000000,0.000007
